Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
867;21101185418;"Jurnal IUS Kajian Hukum dan Keadilan";journal;"23033827, 2477815X";"Mataram University Faculty of Law";Yes;No;0,216;Q3;5;44;133;1615;73;133;0,70;36,70;36,11;0;27;Indonesia;Asiatic Region;"Mataram University Faculty of Law";"2019-2024";"Law (Q3); Political Science and International Relations (Q3); Public Administration (Q3); Sociology and Political Science (Q3)";"Social Sciences"
868;21101233918;"Ojkumena Regional Researches";journal;"19986785";"Vladivostok State University";No;No;0,216;Q3;2;66;198;1338;22;176;0,11;20,27;50,00;0;19;Russian Federation;Eastern Europe;"Vladivostok State University";"2020-2024";"History (Q1); Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
869;21101040605;"Turyzm/Tourism";journal;"08675856, 20806922";"Lodz University Press";Yes;Yes;0,216;Q3;12;28;74;1729;94;74;1,33;61,75;47,22;0;16;Poland;Eastern Europe;"Lodz University Press";"2001-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Tourism, Leisure and Hospitality Management (Q4)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
870;21100855754;"Australian Journal of Human Rights";journal;"2573573X, 1323238X";"Taylor and Francis Ltd.";No;No;0,214;Q3;19;6;97;363;68;84;0,57;60,50;33,33;0;6;Australia;Pacific Region;"Taylor and Francis Ltd.";"1994, 1996-2024";"History (Q1); Philosophy (Q2); Law (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
871;21100838844;"Eastern Journal of European Studies";journal;"20686633, 2068651X";"Universitatea Alexandru Ioan Cuza";Yes;Yes;0,214;Q3;11;47;122;2394;98;119;0,90;50,94;50,54;0;21;Romania;Eastern Europe;"Universitatea Alexandru Ioan Cuza";"2017-2024";"History (Q1); Economics, Econometrics and Finance (miscellaneous) (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
872;15860;"Journal of Contemporary History";journal;"00220094, 14617250";"SAGE Publications Ltd";No;No;0,214;Q3;45;44;136;0;99;132;0,68;0,00;36,36;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1966-1990, 1993-2025";"History (Q1); Cultural Studies (Q2); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
873;21101266016;"Jurnal Hukum Islam";journal;"25027719, 18297382";"Faculty of Sharia, Universitas Islam Negeri K.H. Abdurrahman Wahid Pekalongan";Yes;No;0,214;Q3;3;14;49;772;25;49;0,58;55,14;27,59;0;8;Indonesia;Asiatic Region;"Faculty of Sharia, Universitas Islam Negeri K.H. Abdurrahman Wahid Pekalongan";"2020-2024";"Religious Studies (Q1); Law (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
874;5700167216;"Stato e Mercato";journal;"03929701";"Societa Editrice Il Mulino";No;No;0,214;Q3;21;20;42;977;29;42;0,96;48,85;47,06;0;14;Italy;Western Europe;"Societa Editrice Il Mulino";"1997-2018, 2020-2024";"Sociology and Political Science (Q3)";"Social Sciences"
875;21101017895;"Jurnal Ilmu Sosial dan Ilmu Politik";journal;"14104946, 25027883";"Universitas Gadjah Mada - Faculty of Social and Political Sciences";Yes;No;0,213;Q3;8;16;62;932;64;62;0,91;58,25;54,84;0;11;Indonesia;Asiatic Region;"Universitas Gadjah Mada - Faculty of Social and Political Sciences";"2019-2024";"Sociology and Political Science (Q3)";"Social Sciences"
876;21100927978;"Vestnik Volgogradskogo Gosudarstvennogo Universiteta, Seriia 4: Istoriia, Regionovedenie, Mezhdunarodnye Otnosheniia";journal;"19989938, 23128704";"Volgograd State University";Yes;Yes;0,211;Q3;5;119;392;4328;59;391;0,17;36,37;33,95;0;27;Russian Federation;Eastern Europe;"Volgograd State University";"2019-2024";"History (Q1); Cultural Studies (Q2); Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
877;5600155405;"Asian Ethnicity";journal;"14692953, 14631369";"Routledge";No;No;0,210;Q3;26;53;101;2910;107;96;1,16;54,91;40,58;0;15;United Kingdom;Western Europe;"Routledge";"2008-2025";"Cultural Studies (Q2); Sociology and Political Science (Q3)";"Social Sciences"
878;19900192456;"Culture, Theory and Critique";journal;"14735776, 14735784";"Routledge";No;No;0,210;Q3;19;13;60;546;44;56;0,62;42,00;15,38;0;0;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q2); Sociology and Political Science (Q3)";"Social Sciences"
879;5600152864;"Education et Societes";journal;"1373847X, 17821428";"De Boeck Supérieur";No;No;0,210;Q3;15;21;39;886;11;39;0,21;42,19;56,10;0;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2024";"Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
880;21100942897;"Historia, Instituciones, Documentos";journal;"02107716, 22538291";"Universidad de Sevilla";Yes;Yes;0,210;Q3;3;16;64;782;9;63;0,12;48,88;28,57;0;2;Spain;Western Europe;"Universidad de Sevilla";"2019-2024";"History (Q1); Cultural Studies (Q2); Law (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
881;21100881506;"Przestrzen Spoleczna";journal;"20841558, 20847696";"";Yes;No;0,210;Q3;7;0;64;0;84;59;1,44;0,00;0,00;0;0;Poland;Eastern Europe;"";"2018-2022";"Cultural Studies (Q2); Demography (Q3); Economics, Econometrics and Finance (miscellaneous) (Q3); Education (Q3); Geography, Planning and Development (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Urban Studies (Q3); Social Psychology (Q4)";"Economics, Econometrics and Finance; Psychology; Social Sciences"
882;21100316466;"Ab Imperio";journal;"21649731, 21664072";"Ab Imperio";No;No;0,209;Q3;14;18;133;383;32;107;0,26;21,28;22,22;1;2;United States;Northern America;"Ab Imperio";"2013-2024";"History (Q1); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
883;21101136847;"International Tax Studies";journal;"25901117";"International Bureau of Fiscal Documentation (IBFD)";No;No;0,209;Q3;3;9;29;134;8;29;0,33;14,89;26,67;0;9;Netherlands;Western Europe;"International Bureau of Fiscal Documentation (IBFD)";"2019-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Law (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Economics, Econometrics and Finance; Social Sciences"
884;19300157026;"Journal of Chinese Overseas";journal;"17930391, 17932548";"Brill Academic Publishers";No;No;0,209;Q3;12;14;44;414;31;44;0,57;29,57;45,45;0;3;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2024";"History (Q1); Cultural Studies (Q2); Anthropology (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
885;21101152866;"Lentera Hukum";journal;"23554673, 26213710";"University of Jember";Yes;No;0,209;Q3;5;10;48;526;33;47;0,77;52,60;25,00;0;6;Indonesia;Asiatic Region;"University of Jember";"2019-2024";"Law (Q3); Sociology and Political Science (Q3)";"Social Sciences"
886;21100901047;"Pedagogia Social";journal;"19899742, 11391723";"Sociedad Iberoamericana de Pedagogia Social";Yes;Yes;0,209;Q3;8;29;85;1278;66;81;0,60;44,07;66,67;0;22;Spain;Western Europe;"Sociedad Iberoamericana de Pedagogia Social";"2018-2025";"Sociology and Political Science (Q3); Education (Q4)";"Social Sciences"
887;11600153627;"Zhurnal Issledovanii Sotsial'noi Politiki";journal;"17270634";"Tsentr Social'noi Politiki i Gendernykh Issledovanii";Yes;No;0,209;Q3;10;46;171;1505;77;168;0,37;32,72;76,92;0;21;Russian Federation;Eastern Europe;"Tsentr Social'noi Politiki i Gendernykh Issledovanii";"2016-2024";"Sociology and Political Science (Q3); Public Administration (Q4)";"Social Sciences"
888;15024;"Africa Today";journal;"15271978, 00019887";"Indiana University Press";No;No;0,208;Q3;40;19;78;1038;71;75;0,69;54,63;38,10;0;7;United States;Northern America;"Indiana University Press";"1981, 1984, 1993, 1996-2024";"Geography, Planning and Development (Q3); Sociology and Political Science (Q3)";"Social Sciences"
889;21100874136;"Sozialer Fortschritt";journal;"18655386, 0038609X";"Duncker und Humblot GmbH";No;No;0,208;Q3;9;63;163;1563;43;145;0,20;24,81;44,00;1;32;Germany;Western Europe;"Duncker und Humblot GmbH";"2008-2025";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Social Sciences"
890;21100825345;"Ekonomicheskaya Politika";journal;"19945124, 24112658";"Editorial Board of the Journal Economic Policy";Yes;No;0,207;Q3;13;30;97;870;50;97;0,60;29,00;52,38;0;22;Russian Federation;Eastern Europe;"Editorial Board of the Journal Economic Policy";"2013-2024";"Finance (Q3); Sociology and Political Science (Q3); Economics and Econometrics (Q4)";"Economics, Econometrics and Finance; Social Sciences"
891;21100868416;"Laboratorium: Russian Review of Social Research";journal;"20781938, 20768214";"Institute for European Russian and Eurasian Studies, The George Washington University";No;No;0,207;Q3;8;10;59;473;32;59;0,47;47,30;53,85;0;1;United States;Northern America;"Institute for European Russian and Eurasian Studies, The George Washington University";"2018-2024";"History (Q1); Cultural Studies (Q2); Anthropology (Q3); Gender Studies (Q3); Political Science and International Relations (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
892;21100244228;"International Area Studies Review";journal;"20491123, 22338659";"";No;No;0,206;Q3;20;27;68;1640;77;67;1,23;60,74;29,17;0;12;South Korea;Asiatic Region;"";"1997-2024";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Social Sciences"
893;21101074578;"Populism";journal;"25888072, 25888064";"Brill Academic Publishers";No;No;0,206;Q3;9;11;27;772;31;26;1,06;70,18;45,00;0;2;Netherlands;Western Europe;"Brill Academic Publishers";"2018-2025";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Social Sciences"
894;5600155275;"Historia y Comunicacion Social";journal;"19883056, 11370734";"Universidad Complutense Madrid";Yes;Yes;0,204;Q3;17;44;167;1771;71;160;0,25;40,25;52,44;0;13;Spain;Western Europe;"Universidad Complutense Madrid";"2010-2024";"History (Q1); Communication (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
895;21100860693;"Iberoamerica (Russian Federation)";journal;"20759711, 20768400";"Institute of Latin American Studies, Russian Academy of Sciences";No;No;0,204;Q3;5;39;109;1033;21;109;0,22;26,49;53,33;0;21;Russian Federation;Eastern Europe;"Institute of Latin American Studies, Russian Academy of Sciences";"2017-2024";"Economics, Econometrics and Finance (miscellaneous) (Q3); Law (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3); Safety Research (Q4)";"Economics, Econometrics and Finance; Social Sciences"
896;21100259507;"International Journal of Public Law and Policy";journal;"20447671, 20447663";"Inderscience";No;No;0,204;Q3;8;29;71;1281;48;71;0,51;44,17;32,69;0;17;Switzerland;Western Europe;"Inderscience";"2011-2017, 2019-2024";"Law (Q3); Sociology and Political Science (Q3)";"Social Sciences"
897;21100216568;"Revista d'Estudis Autonomics i Federals";journal;"18862632";"Institut d'Estudis Autonomics";Yes;Yes;0,204;Q3;9;37;55;534;22;53;0,46;14,43;39,29;0;4;Spain;Western Europe;"Institut d'Estudis Autonomics";"2012-2024";"Law (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Social Sciences"
898;21100793924;"TRaNS: Trans-Regional and -National Studies of Southeast Asia";journal;"2051364X, 20513658";"Cambridge University Press";No;No;0,204;Q3;17;20;44;1523;46;42;0,89;76,15;27,27;0;9;United Kingdom;Western Europe;"Cambridge University Press";"2013-2024";"History (Q1); Cultural Studies (Q2); Anthropology (Q3); Geography, Planning and Development (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
899;21100942847;"European Journal of Pragmatism and American Philosophy";journal;"20364091";"Associazone culturale Pragma";Yes;Yes;0,203;Q3;6;45;131;1568;47;121;0,34;34,84;27,27;0;0;Italy;Western Europe;"Associazone culturale Pragma";"2018-2024";"Philosophy (Q2); Sociology and Political Science (Q3); Applied Psychology (Q4)";"Arts and Humanities; Psychology; Social Sciences"
900;22339;"Nigerian Journal of Economic and Social Studies";journal;"00290092";"Nigerian Economic Society";No;No;0,203;Q3;6;6;53;289;19;53;0,31;48,17;16,67;0;4;Nigeria;Africa;"Nigerian Economic Society";"1967, 1974-1977, 1982, 1984-1988, 1992, 1996-2009, 2016-2024";"Finance (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Economics and Econometrics (Q4)";"Economics, Econometrics and Finance; Social Sciences"
901;21100896853;"Small Axe";journal;"15346714, 07990537";"Duke University Press";No;No;0,203;Q3;9;38;135;1525;45;124;0,35;40,13;53,13;0;0;United States;Northern America;"Duke University Press";"2018-2024";"Literature and Literary Theory (Q1); Cultural Studies (Q2); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
902;21100421902;"Iberoamerican Journal of Development Studies";journal;"22542035";"University of Zaragoza";Yes;Yes;0,202;Q3;10;19;71;1180;43;71;0,60;62,11;48,89;0;14;Spain;Western Europe;"University of Zaragoza";"2012-2024";"History (Q2); Geography, Planning and Development (Q3); Law (Q3); Sociology and Political Science (Q3); Development (Q4)";"Arts and Humanities; Social Sciences"
903;17356;"Revista Mexicana de Sociologia";journal;"25940651, 01882503";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,202;Q3;18;37;124;1727;58;124;0,41;46,68;50,00;0;14;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1976, 1978-1979, 1981, 1983, 1985, 1988, 1990, 1993, 1995-1996, 2011-2025";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Social Sciences"
904;18217;"Acta Oeconomica";journal;"00016373, 15882659";"Akademiai Kiado ZRt.";No;No;0,201;Q3;21;16;112;902;90;111;0,74;56,38;24,24;0;10;Hungary;Eastern Europe;"Akademiai Kiado ZRt.";"1995-2000, 2002-2024";"Geography, Planning and Development (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3); Economics and Econometrics (Q4)";"Economics, Econometrics and Finance; Social Sciences"
905;5700162393;"India Review";journal;"14736489";"Routledge";No;No;0,201;Q3;17;18;81;295;66;79;0,75;16,39;18,18;1;6;United Kingdom;Western Europe;"Routledge";"2010-2024";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Social Sciences"
906;25764;"Internasjonal Politikk";journal;"18911757, 0020577X";"Cappelen Damm Akademisk";Yes;Yes;0,201;Q3;9;19;108;827;20;104;0,24;43,53;33,33;9;4;Norway;Western Europe;"Cappelen Damm Akademisk";"1996-2025";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Social Sciences"
907;5700160350;"Israel Studies";journal;"10849513, 1527201X";"Indiana University Press";No;No;0,201;Q3;9;31;86;1740;42;80;0,50;56,13;27,27;0;5;United States;Northern America;"Indiana University Press";"2001, 2017-2024";"Cultural Studies (Q2); History (Q2); Anthropology (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
908;21101055967;"Journal of Language and Discrimination";journal;"23972645, 23972637";"Equinox Publishing Ltd";No;No;0,201;Q3;7;5;40;243;37;36;1,22;48,60;85,71;0;2;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2019-2024";"Linguistics and Language (Q2); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)";"Social Sciences"
909;26143;"Middle Eastern Studies";journal;"17437881, 00263206";"Routledge";No;No;0,201;Q3;43;70;167;109;93;164;0,48;1,56;38,36;0;14;United Kingdom;Western Europe;"Routledge";"1964-2025";"Cultural Studies (Q2); History (Q2); Geography, Planning and Development (Q3); Sociology and Political Science (Q3)";"Arts and Humanities; Social Sciences"
910;21100812388;"Revista Criminalidad";journal;"17943108, 22565531";"Policia Nacional de Colombia";Yes;Yes;0,201;Q3;8;10;104;421;49;97;0,51;42,10;52,00;0;5;Colombia;Latin America;"Policia Nacional de Colombia";"2015-2024";"Arts and Humanities (miscellaneous) (Q2); Law (Q3); Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Social Psychology (Q4)";"Arts and Humanities; Psychology; Social Sciences"
911;21100812584;"Revista Republicana";journal;"19094450, 22565027";"Corporacion Universitaria Republicana";Yes;No;0,201;Q3;8;15;65;580;21;65;0,27;38,67;30,77;0;12;Colombia;Latin America;"Corporacion Universitaria Republicana";"2016-2024";"Law (Q3); Sociology and Political Science (Q3)";"Social Sciences"
